year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2020,1,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",838,93,30.53,5.3,42.98,1,13.2,0,2,4185,1844,233,1403,85,620
2020,1,DL,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",286,21,12.94,2.09,1.64,0,4.32,0,0,1076,660,91,66,0,259
2020,1,DL,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",236,29,12.52,6.59,8.86,0,1.03,0,3,3988,1179,2485,302,0,22
2020,1,DL,Delta Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International",87,8,2.19,0.7,5.11,0,0,0,0,782,572,19,191,0,0
2020,1,DL,Delta Air Lines Inc.,PVD,"Providence, RI: Theodore Francis Green State",108,11,6.49,0,3.65,0,0.86,0,0,425,305,0,94,0,26
2020,1,DL,Delta Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",27,2,1.05,0,0,0,0.95,0,0,107,87,0,0,0,20
2020,1,DL,Delta Air Lines Inc.,RAP,"Rapid City, SD: Rapid City Regional",26,3,0.69,0,1.8,0,0.51,0,0,149,11,0,78,0,60
2020,1,DL,Delta Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",856,90,36.09,2.6,23.4,0,27.91,0,0,4734,2215,102,711,0,1706
2020,1,DL,Delta Air Lines Inc.,RIC,"Richmond, VA: Richmond International",252,23,14.83,1.64,2.66,0,3.87,0,0,1528,1242,105,71,0,110
2020,1,DL,Delta Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",54,3,1.24,0,1.07,0,0.69,0,0,124,77,0,25,0,22
2020,1,DL,Delta Air Lines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",31,2,0,0.84,0.16,0,1,0,1,49,0,16,3,0,30
2020,1,DL,Delta Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",108,12,5.21,0,5.02,0,1.78,0,0,554,276,0,190,0,88
2020,1,DL,Delta Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",693,76,28.37,1.68,33.63,0,12.32,0,0,3350,1552,115,1075,0,608
2020,1,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",714,69,20.29,1.93,34.96,0,11.82,0,2,2916,1110,131,1094,0,581
2020,1,DL,Delta Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",239,27,10.81,0.71,10.56,0,4.92,0,1,1220,506,108,378,0,228
2020,1,DL,Delta Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",285,25,13.7,0.81,4.08,0,6.42,0,0,1592,970,29,125,0,468
2020,1,DL,Delta Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",250,17,7.03,2.25,3.32,0,4.4,0,0,595,283,79,76,0,157
2020,1,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",2509,374,87.77,5.35,190.5,0,90.37,1,3,19093,6799,278,5625,0,6391
2020,1,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",1172,184,35.35,4.13,117.34,0,27.18,0,5,10101,1914,212,6635,0,1340
2020,1,DL,Delta Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",399,42,13.43,0.88,21.06,0,6.63,0,1,1796,773,42,803,0,178
2020,1,DL,Delta Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",275,29,13.22,2.02,10.48,0,3.29,0,1,1226,638,107,327,0,154
2020,1,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3970,441,124.95,11.94,153.61,0.67,149.83,3,0,25345,9304,1946,5153,33,8909
2020,1,DL,Delta Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",224,17,6.25,1.56,8.2,0,1,0,0,803,421,149,204,0,29
2020,1,DL,Delta Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",339,59,26.29,0,23.98,0,8.72,0,1,2880,1723,0,759,0,398
2020,1,DL,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",222,19,8.34,1.38,4.21,0,5.07,0,2,874,394,55,191,0,234
2020,1,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",452,52,25.68,2.65,18.56,0,5.11,1,0,2570,1468,224,708,0,170
2020,1,DL,Delta Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",81,13,6.35,1.19,4.75,0,0.71,0,0,1012,780,39,149,0,44
2020,1,DL,Delta Air Lines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",11,2,1.39,0.36,0,0,0.25,0,0,104,70,27,0,0,7
2020,1,DL,Delta Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",111,10,3.69,0,4.81,0,1.5,0,0,567,275,0,158,0,134
2020,1,DL,Delta Air Lines Inc.,TLH,"Tallahassee, FL: Tallahassee International",77,6,3.09,0,1.32,0,1.59,0,2,239,142,0,63,0,34
2020,1,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",1028,99,28.05,2.8,48.14,0,20,0,3,4064,1085,189,1896,0,894
2020,1,DL,Delta Air Lines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",25,1,0,1,0,0,0,0,0,83,0,83,0,0,0
2020,1,DL,Delta Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",114,6,1.98,0.21,2,0,1.81,0,0,364,131,38,40,0,155
2020,1,DL,Delta Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",137,18,6.55,0,6.29,1,4.16,0,0,725,219,0,230,27,249
2020,1,DL,Delta Air Lines Inc.,TVC,"Traverse City, MI: Cherry Capital",27,4,0.77,0.96,1.29,0,0.98,0,0,829,14,656,47,0,112
2020,1,DL,Delta Air Lines Inc.,TYS,"Knoxville, TN: McGhee Tyson",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,DL,Delta Air Lines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",118,6,3,2.28,0.01,0,0.71,0,3,1615,477,1087,7,0,44
2020,1,DL,Delta Air Lines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",37,5,4.89,0,0.11,0,0,0,0,235,228,0,7,0,0
2020,1,EV,ExpressJet Airlines LLC,ABQ,"Albuquerque, NM: Albuquerque International Sunport",54,6,2.08,0,3.92,0,0,0,0,281,163,0,118,0,0
2020,1,EV,ExpressJet Airlines LLC,AEX,"Alexandria, LA: Alexandria International",58,11,0,0,8.51,0,2.49,0,2,368,0,0,314,0,54
2020,1,EV,ExpressJet Airlines LLC,ALB,"Albany, NY: Albany International",23,7,2.84,0,0.38,0,3.78,0,0,527,178,0,23,0,326
2020,1,EV,ExpressJet Airlines LLC,AMA,"Amarillo, TX: Rick Husband Amarillo International",57,5,0.7,0,2.72,0,1.58,0,0,264,19,0,164,0,81
2020,1,EV,ExpressJet Airlines LLC,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",116,16,5.16,0,7.87,0,2.96,1,0,736,293,0,267,0,176
2020,1,EV,ExpressJet Airlines LLC,AUS,"Austin, TX: Austin - Bergstrom International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,EV,ExpressJet Airlines LLC,AVL,"Asheville, NC: Asheville Regional",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,EV,ExpressJet Airlines LLC,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,1,EV,ExpressJet Airlines LLC,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",2,2,0.12,0,0.06,0,1.82,0,0,59,2,0,1,0,56
2020,1,EV,ExpressJet Airlines LLC,BDL,"Hartford, CT: Bradley International",1,1,0,0,1,0,0,0,0,21,0,0,21,0,0
2020,1,EV,ExpressJet Airlines LLC,BGR,"Bangor, ME: Bangor International",2,1,0.87,0,0,0,0.13,0,0,166,145,0,0,0,21
2020,1,EV,ExpressJet Airlines LLC,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",36,4,2,0,1,0,1,0,0,131,48,0,18,0,65
2020,1,EV,ExpressJet Airlines LLC,BNA,"Nashville, TN: Nashville International",149,27,8.39,0,12.45,0,6.16,1,0,1378,631,0,490,0,257
2020,1,EV,ExpressJet Airlines LLC,BRO,"Brownsville, TX: Brownsville South Padre Island International",43,3,0.97,0,0.64,0,1.39,0,0,145,102,0,15,0,28
2020,1,EV,ExpressJet Airlines LLC,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",139,13,4.5,2,4.5,0,2,1,0,409,115,161,91,0,42
2020,1,EV,ExpressJet Airlines LLC,BTV,"Burlington, VT: Burlington International",30,5,0.65,0,1.07,0,3.28,1,1,255,28,0,51,0,176
2020,1,EV,ExpressJet Airlines LLC,BUF,"Buffalo, NY: Buffalo Niagara International",36,2,0.83,1,0.17,0,0,0,0,116,19,93,4,0,0
2020,1,EV,ExpressJet Airlines LLC,CAK,"Akron, OH: Akron-Canton Regional",16,3,2.97,0,0.03,0,0,1,0,185,182,0,3,0,0
2020,1,EV,ExpressJet Airlines LLC,CHS,"Charleston, SC: Charleston AFB/International",37,7,1.41,0,0.5,0,5.09,0,0,579,74,0,11,0,494
2020,1,EV,ExpressJet Airlines LLC,CLE,"Cleveland, OH: Cleveland-Hopkins International",261,35,8.97,0,10.37,0,15.66,0,0,2292,811,0,365,0,1116
2020,1,EV,ExpressJet Airlines LLC,CLL,"College Station/Bryan, TX: Easterwood Field",61,2,0.17,0,1.83,0,0,1,0,204,26,0,178,0,0
2020,1,EV,ExpressJet Airlines LLC,CLT,"Charlotte, NC: Charlotte Douglas International",71,14,3.96,1,7.5,0,1.54,1,0,1307,885,58,278,0,86
2020,1,EV,ExpressJet Airlines LLC,CMH,"Columbus, OH: John Glenn Columbus International",78,13,6.72,0,1.85,0,4.43,0,0,696,475,0,47,0,174
2020,1,EV,ExpressJet Airlines LLC,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",24,2,1,0,1,0,0,0,0,94,73,0,21,0,0
2020,1,EV,ExpressJet Airlines LLC,CRP,"Corpus Christi, TX: Corpus Christi International",140,9,3.19,0,4.31,0,1.5,0,0,205,75,0,91,0,39
2020,1,EV,ExpressJet Airlines LLC,CRW,"Charleston/Dunbar, WV: Yeager",,,,,,,,,,,,,,,
2020,1,EV,ExpressJet Airlines LLC,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",69,10,6.61,0,1.22,0,2.17,2,0,527,366,0,26,0,135
2020,1,EV,ExpressJet Airlines LLC,DCA,"Washington, DC: Ronald Reagan Washington National",284,55,15.41,0.55,27.01,0,12.03,7,0,2959,1310,13,884,0,752
2020,1,EV,ExpressJet Airlines LLC,DTW,"Detroit, MI: Detroit Metro Wayne County",69,11,0.64,0,8.53,0,1.84,0,0,824,14,0,349,0,461
2020,1,EV,ExpressJet Airlines LLC,ECP,"Panama City, FL: Northwest Florida Beaches International",34,6,1.31,0,2.94,0,1.75,0,0,170,38,0,76,0,56
2020,1,EV,ExpressJet Airlines LLC,ELP,"El Paso, TX: El Paso International",65,8,4.16,0,3.84,0,0,0,0,375,230,0,145,0,0
2020,1,EV,ExpressJet Airlines LLC,ERI,"Erie, PA: Erie International/Tom Ridge Field",9,3,0,0,3,0,0,1,0,849,0,0,849,0,0
2020,1,EV,ExpressJet Airlines LLC,EWR,"Newark, NJ: Newark Liberty International",1284,356,33.63,3.72,235.64,0,83.01,20,2,26010,5134,627,14973,0,5276
2020,1,EV,ExpressJet Airlines LLC,EYW,"Key West, FL: Key West International",39,9,1.26,0,6.18,0,1.56,2,0,527,123,0,252,0,152
2020,1,EV,ExpressJet Airlines LLC,FSD,"Sioux Falls, SD: Joe Foss Field",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,EV,ExpressJet Airlines LLC,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",93,10,1.7,0,7.17,0,1.13,3,0,1458,56,0,1356,0,46
2020,1,EV,ExpressJet Airlines LLC,GRB,"Green Bay, WI: Green Bay Austin Straubel International",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,EV,ExpressJet Airlines LLC,GRK,"Killeen, TX: Robert Gray AAF",73,5,0,1,2.98,0,1.02,0,3,861,0,580,254,0,27
2020,1,EV,ExpressJet Airlines LLC,GRR,"Grand Rapids, MI: Gerald R. Ford International",28,3,0.99,0,2.01,0,0,1,0,116,39,0,77,0,0
2020,1,EV,ExpressJet Airlines LLC,GSO,"Greensboro/High Point, NC: Piedmont Triad International",55,10,2.84,0,4.38,0,2.78,0,0,316,98,0,106,0,112
2020,1,EV,ExpressJet Airlines LLC,GSP,"Greer, SC: Greenville-Spartanburg International",43,10,3.15,0,6.85,0,0,1,2,385,161,0,224,0,0
2020,1,EV,ExpressJet Airlines LLC,HDN,"Hayden, CO: Yampa Valley",7,2,1,0,0.35,0,0.65,1,0,117,91,0,9,0,17
2020,1,EV,ExpressJet Airlines LLC,HRL,"Harlingen/San Benito, TX: Valley International",87,4,0.94,0,2,0,1.06,0,0,111,59,0,32,0,20
2020,1,EV,ExpressJet Airlines LLC,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",8,2,0.1,0,1.9,0,0,1,0,53,3,0,50,0,0
2020,1,EV,ExpressJet Airlines LLC,IAH,"Houston, TX: George Bush Intercontinental/Houston",2562,288,38.44,8.06,178.28,0,63.23,15,9,18617,4530,747,9230,0,4110
2020,1,EV,ExpressJet Airlines LLC,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",19,3,1.93,0,1,0,0.07,0,0,242,127,0,110,0,5
2020,1,EV,ExpressJet Airlines LLC,IND,"Indianapolis, IN: Indianapolis International",122,21,10.02,0,7.41,0,3.57,0,0,1592,1115,0,254,0,223
2020,1,EV,ExpressJet Airlines LLC,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",61,5,2,0,2,0,1,0,1,237,69,0,66,0,102
2020,1,EV,ExpressJet Airlines LLC,JAX,"Jacksonville, FL: Jacksonville International",54,5,1.68,0,1.32,0,2,2,0,221,86,0,62,0,73
2020,1,EV,ExpressJet Airlines LLC,LAN,"Lansing, MI: Capital Region International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,EV,ExpressJet Airlines LLC,LBB,"Lubbock, TX: Lubbock Preston Smith International",53,4,1.08,0,2.72,0,0.2,0,0,221,58,0,158,0,5
2020,1,EV,ExpressJet Airlines LLC,LCH,"Lake Charles, LA: Lake Charles Regional",33,2,0,0,2,0,0,0,0,37,0,0,37,0,0
2020,1,EV,ExpressJet Airlines LLC,LEX,"Lexington, KY: Blue Grass",59,12,3.3,0,8.14,0,0.56,2,0,571,221,0,303,0,47
2020,1,EV,ExpressJet Airlines LLC,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",124,10,4,1,4,0,1,2,0,359,225,24,84,0,26
2020,1,EV,ExpressJet Airlines LLC,LGA,"New York, NY: LaGuardia",178,26,4.74,1,18.11,0,2.15,1,1,1302,415,30,773,0,84
2020,1,EV,ExpressJet Airlines LLC,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",77,6,0.98,0,4.6,0,0.42,0,1,182,30,0,141,0,11
2020,1,EV,ExpressJet Airlines LLC,LNK,"Lincoln, NE: Lincoln Airport",13,4,0.5,0,2,0,1.5,0,0,141,8,0,102,0,31
2020,1,EV,ExpressJet Airlines LLC,LRD,"Laredo, TX: Laredo International",85,5,1.13,0,3.87,0,0,0,0,170,33,0,137,0,0
2020,1,EV,ExpressJet Airlines LLC,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",9,1,0,0,0.57,0,0.43,0,0,35,0,0,20,0,15
2020,1,EV,ExpressJet Airlines LLC,MCI,"Kansas City, MO: Kansas City International",36,4,1.04,0,2.05,0,0.91,1,0,469,69,0,71,0,329
2020,1,EV,ExpressJet Airlines LLC,MEM,"Memphis, TN: Memphis International",195,35,7.67,0.81,14.86,0,11.66,2,2,2095,748,82,590,0,675
2020,1,EV,ExpressJet Airlines LLC,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",98,8,1.86,0,5.34,0,0.8,0,1,288,102,0,174,0,12
2020,1,EV,ExpressJet Airlines LLC,MKE,"Milwaukee, WI: General Mitchell International",50,13,5.33,0,3.95,0,3.72,4,1,598,285,0,164,0,149
2020,1,EV,ExpressJet Airlines LLC,MLU,"Monroe, LA: Monroe Regional",59,4,0.02,0.17,3.02,0,0.79,0,0,179,2,16,87,0,74
2020,1,EV,ExpressJet Airlines LLC,MOB,"Mobile, AL: Mobile Regional",69,5,2,0,3,0,0,0,1,186,86,0,100,0,0
2020,1,EV,ExpressJet Airlines LLC,MSN,"Madison, WI: Dane County Regional-Truax Field",14,3,0,0,0,0,3,1,0,85,0,0,0,0,85
2020,1,EV,ExpressJet Airlines LLC,MSP,"Minneapolis, MN: Minneapolis-St Paul International",36,5,2.65,0,2.29,0,0.06,0,0,288,228,0,59,0,1
2020,1,EV,ExpressJet Airlines LLC,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",3,1,0,0,1,0,0,0,0,49,0,0,49,0,0
2020,1,EV,ExpressJet Airlines LLC,MTJ,"Montrose/Delta, CO: Montrose Regional",26,6,0.88,0,5.12,0,0,1,1,330,147,0,183,0,0
2020,1,EV,ExpressJet Airlines LLC,OKC,"Oklahoma City, OK: Will Rogers World",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,EV,ExpressJet Airlines LLC,OMA,"Omaha, NE: Eppley Airfield",15,3,1.86,0,1,0,0.14,1,0,122,92,0,21,0,9
2020,1,EV,ExpressJet Airlines LLC,ORD,"Chicago, IL: Chicago O'Hare International",1280,174,26.2,4.12,66.48,0,77.2,42,5,13996,3842,1426,4133,0,4595
2020,1,EV,ExpressJet Airlines LLC,ORF,"Norfolk, VA: Norfolk International",61,12,2.03,0,7.97,0,2,1,0,714,146,0,417,0,151
2020,1,EV,ExpressJet Airlines LLC,PHL,"Philadelphia, PA: Philadelphia International",21,3,0.92,0,2.03,0,0.06,0,0,91,33,0,56,0,2
2020,1,EV,ExpressJet Airlines LLC,PIT,"Pittsburgh, PA: Pittsburgh International",70,12,2.68,0,7.87,0,1.45,1,0,421,126,0,232,0,63
2020,1,EV,ExpressJet Airlines LLC,PNS,"Pensacola, FL: Pensacola International",58,10,1.04,0.87,6.57,0,1.53,1,0,337,31,27,248,0,31
2020,1,EV,ExpressJet Airlines LLC,PVD,"Providence, RI: Theodore Francis Green State",83,24,7.72,1,7.3,0,7.99,1,0,1261,494,58,327,0,382
2020,1,EV,ExpressJet Airlines LLC,PWM,"Portland, ME: Portland International Jetport",104,26,8.61,0,11.47,0,5.91,3,0,1839,639,0,640,0,560
2020,1,EV,ExpressJet Airlines LLC,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",12,2,0.09,0,0.15,0,1.75,0,0,229,20,0,32,0,177
2020,1,EV,ExpressJet Airlines LLC,RIC,"Richmond, VA: Richmond International",181,36,15.91,0,11.71,0,8.38,2,1,1967,974,0,372,0,621
2020,1,EV,ExpressJet Airlines LLC,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",42,5,0.89,0,4.09,0,0.03,1,2,206,32,0,172,0,2
2020,1,EV,ExpressJet Airlines LLC,ROC,"Rochester, NY: Greater Rochester International",118,20,8.95,0,6.4,0,4.65,2,1,1305,836,0,256,0,213
2020,1,EV,ExpressJet Airlines LLC,SAT,"San Antonio, TX: San Antonio International",9,2,1,0,1,0,0,0,0,46,24,0,22,0,0
2020,1,EV,ExpressJet Airlines LLC,SAV,"Savannah, GA: Savannah/Hilton Head International",86,18,7.2,0,5.65,0,5.14,2,0,696,367,0,189,0,140
2020,1,EV,ExpressJet Airlines LLC,SBN,"South Bend, IN: South Bend International",4,1,0.83,0,0.17,0,0,0,0,90,75,0,15,0,0
2020,1,EV,ExpressJet Airlines LLC,SDF,"Louisville, KY: Louisville Muhammad Ali International",55,5,0.75,0,2.29,0,1.96,0,0,222,21,0,49,0,152
2020,1,EV,ExpressJet Airlines LLC,SGF,"Springfield, MO: Springfield-Branson National",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,EV,ExpressJet Airlines LLC,SHV,"Shreveport, LA: Shreveport Regional",84,6,0.4,0,5.56,0,0.05,0,0,215,9,0,205,0,1
2020,1,EV,ExpressJet Airlines LLC,SLC,"Salt Lake City, UT: Salt Lake City International",3,1,0.98,0,0.02,0,0,0,0,173,170,0,3,0,0
2020,1,EV,ExpressJet Airlines LLC,STL,"St. Louis, MO: St Louis Lambert International",174,29,13.13,0,12.05,0,3.82,6,1,1810,1215,0,421,0,174
2020,1,EV,ExpressJet Airlines LLC,TUL,"Tulsa, OK: Tulsa International",105,9,3.33,0,4.17,0,1.5,0,0,438,169,0,146,0,123
2020,1,EV,ExpressJet Airlines LLC,TUS,"Tucson, AZ: Tucson International",2,1,1,0,0,0,0,0,0,90,90,0,0,0,0
2020,1,EV,ExpressJet Airlines LLC,TVC,"Traverse City, MI: Cherry Capital",28,9,3.99,0,4.96,0,0.05,2,0,268,160,0,107,0,1
2020,1,EV,ExpressJet Airlines LLC,TYS,"Knoxville, TN: McGhee Tyson",139,19,9.67,0,5.27,0,4.06,4,2,1038,764,0,146,0,128
2020,1,EV,ExpressJet Airlines LLC,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",54,2,0,0,2,0,0,0,1,96,0,0,96,0,0
2020,1,EV,ExpressJet Airlines LLC,XNA,"Fayetteville, AR: Northwest Arkansas Regional",27,4,1.17,0,2.83,0,0,0,0,83,19,0,64,0,0
2020,1,F9,Frontier Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,F9,Frontier Airlines Inc.,ALB,"Albany, NY: Albany International",31,6,1.59,0,0,0,4.41,0,0,614,216,0,0,0,398
2020,1,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",382,61,27.21,0.31,16.47,0,17.02,3,0,3413,1479,11,659,0,1264
2020,1,F9,Frontier Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",148,15,6.64,0,4.02,0,4.34,1,0,1051,444,0,116,0,491
2020,1,F9,Frontier Airlines Inc.,BDL,"Hartford, CT: Bradley International",28,1,0,0,0,0,1,0,0,139,0,0,0,0,139
2020,1,F9,Frontier Airlines Inc.,BFM,"Mobile, AL: Mobile Downtown",13,3,1,0,2,0,0,0,0,150,116,0,34,0,0
2020,1,F9,Frontier Airlines Inc.,BIL,"Billings, MT: Billings Logan International",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,F9,Frontier Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,F9,Frontier Airlines Inc.,BNA,"Nashville, TN: Nashville International",76,12,7.55,0,2.08,0,2.37,0,0,671,345,0,137,0,189
2020,1,F9,Frontier Airlines Inc.,BOS,"Boston, MA: Logan International",57,5,2.85,0,1.37,0,0.78,1,0,392,317,0,46,0,29
2020,1,F9,Frontier Airlines Inc.,BTV,"Burlington, VT: Burlington International",13,3,1.36,0,1.64,0,0,0,0,150,65,0,85,0,0
2020,1,F9,Frontier Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",66,8,3.33,0,2.2,0,2.47,1,0,356,231,0,47,0,78
2020,1,F9,Frontier Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",36,5,3.3,0,0.15,0,1.55,0,0,254,83,0,4,0,167
2020,1,F9,Frontier Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",17,3,3,0,0,0,0,0,0,98,98,0,0,0,0
2020,1,F9,Frontier Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",18,2,1.73,0,0.27,0,0,1,0,41,37,0,4,0,0
2020,1,F9,Frontier Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",311,55,15.01,0.38,13.09,0,26.53,1,0,3275,764,25,512,0,1974
2020,1,F9,Frontier Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",139,26,8.14,0,9.69,0,8.17,1,1,1521,600,0,382,0,539
2020,1,F9,Frontier Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",23,3,0,0,1,0,2,0,0,141,0,0,21,0,120
2020,1,F9,Frontier Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",101,8,5.02,0,0,0,2.98,1,0,567,334,0,0,0,233
2020,1,F9,Frontier Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",217,35,14.59,1,7.22,0,12.19,0,0,2059,892,63,297,0,807
2020,1,F9,Frontier Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",93,11,3.98,0,2.03,0,5,0,0,543,158,0,71,0,314
2020,1,F9,Frontier Airlines Inc.,DEN,"Denver, CO: Denver International",1658,193,71.49,3.49,41,0,77.02,16,1,13497,5036,300,1886,0,6275
2020,1,F9,Frontier Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",94,11,3.76,0,4.24,0,3,1,1,539,118,0,297,0,124
2020,1,F9,Frontier Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",43,3,0.2,0,1,0,1.8,0,0,84,3,0,30,0,51
2020,1,F9,Frontier Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",111,9,4.13,0,3.47,0,1.4,1,0,533,388,0,117,0,28
2020,1,F9,Frontier Airlines Inc.,ELP,"El Paso, TX: El Paso International",10,1,1,0,0,0,0,0,0,18,18,0,0,0,0
2020,1,F9,Frontier Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",279,52,7.42,0,36.08,0,8.5,0,0,2337,296,0,1584,0,457
2020,1,F9,Frontier Airlines Inc.,FAR,"Fargo, ND: Hector International",12,1,1,0,0,0,0,0,0,290,290,0,0,0,0
2020,1,F9,Frontier Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,F9,Frontier Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",91,11,2,0,8.9,0,0.1,3,0,539,105,0,424,0,10
2020,1,F9,Frontier Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",13,4,3,0,1,0,0,0,0,143,127,0,16,0,0
2020,1,F9,Frontier Airlines Inc.,GEG,"Spokane, WA: Spokane International",22,5,2.06,0,0.21,0,2.73,0,0,219,51,0,6,0,162
2020,1,F9,Frontier Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",13,2,0.06,0,1.94,0,0,0,0,31,1,0,30,0,0
2020,1,F9,Frontier Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",63,8,3.98,0,0.84,0,3.18,5,0,889,332,0,126,0,431
2020,1,F9,Frontier Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",23,3,0.05,0,0,0,2.95,0,0,387,8,0,0,0,379
2020,1,F9,Frontier Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",10,2,1.08,0,0,0,0.92,0,0,100,46,0,0,0,54
